# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
3.494133506794937283e+00 2.262388263925836807e+00 5.807504518680783878e-01 1.180922494502273321e+09 8.630029692730911250e+00 2.185255660054035154e-01 -9.749412651753872616e-01 7.469306721058828202e-01 6.164032795208714610e+00 5.575225176873049859e-01 -5.840033684580856477e-01 -5.835412000000000262e+04
2.608854518443626702e+00 1.857791602180339341e+00 1.129723741042205631e+00 1.180922494499796152e+09 8.657171986105895556e+00 1.497984663208519751e-01 9.949331929123689244e-01 2.802932785888196054e+00 6.190720781008206330e+00 5.833569932914625111e-01 -1.824264927502089739e-01 -5.835409999999999854e+04
5.950543808873429263e+00 2.264423083937288084e+00 9.418536372372198207e-01 1.180922494502380133e+09 8.485993641427681311e+00 3.214928175448539815e-01 5.752364069415752956e-01 8.802884225045724820e-02 5.911277697517184571e+00 2.282540241774922984e-01 1.705967295449044574e-01 -5.835408999999999651e+04
1.906600864682356233e+00 1.177790695428017509e+00 1.330264774336883393e+00 1.180922494497660875e+09 8.574643899278179049e+00 2.918913486927316447e-01 6.689658028308991256e-01 1.719235574949026235e-01 5.766814325334617131e+00 3.319239089388286157e-01 1.226201965345589256e-01 -5.835408999999999651e+04
2.820139408658546287e+00 2.119981020820052908e+00 6.819451997583297898e-01 1.180922494500805855e+09 8.484169992752701006e+00 2.730289497978851676e-01 -9.913152621847179935e-01 5.889018132895553759e-01 6.219605854359426367e+00 3.686886261804130926e-01 -2.429147766507073203e-01 -5.835408000000000175e+04
1.946856143634398961e-01 2.168356360672092364e+00 5.233411755341724758e-01 1.180922494499932289e+09 8.539586465848307384e+00 1.966765302546322758e-01 -7.993295531247083252e-01 1.565110975046805519e+00 5.685457618423001236e+00 5.191944461409037093e-01 -5.599861149324090182e-01 -5.835406999999999971e+04
4.526556966277922811e+00 2.146445361963906784e+00 6.288413759658398883e-01 1.180922494500710249e+09 8.742325356629368827e+00 1.606221928076277672e-01 -9.885540830200668649e-01 2.591688041033403778e+00 6.072676125317381768e+00 5.298510641991522885e-01 5.715376404600522875e-01 -5.835406999999999971e+04
2.620293989715958283e+00 2.252495673722817227e+00 8.345974646429747956e-01 1.180922494502157211e+09 8.621776559095252424e+00 1.858903759985197635e-01 -9.244204379007440187e-01 8.738415505740723122e-01 6.023068615305286144e+00 4.562970065764375138e-01 3.448385004953439248e-01 -5.835405999999999767e+04
3.358038629673227415e+00 2.235789931600254299e+00 7.447711772837292132e-01 1.180922494503362417e+09 8.578547581717415937e+00 3.249696603687549645e-01 -6.500738117894497847e-01 3.125217992344746509e+00 5.893446135826291510e+00 4.370334449295950052e-01 -3.268253600068449227e-01 -5.835405000000000291e+04
6.189643022453542365e+00 2.165047767325328554e+00 1.019783734691335875e+00 1.180922494500866413e+09 8.487293252795616638e+00 1.624115223635171357e-01 9.553247734883084652e-01 1.747142012455029203e+00 6.175237250680795320e+00 4.729987105492030608e-01 -5.143285163773429758e-02 -5.835404000000000087e+04
2.610247344534152969e+00 1.845544005097026430e+00 1.140212061614263028e+00 1.180922494499637842e+09 8.655599533495863085e+00 1.491495991755108774e-01 9.605398710799313289e-01 2.795578040314148804e+00 6.184561823475424269e+00 5.820357586788396098e-01 -1.804523283886915741e-01 -5.835404000000000087e+04
5.278568119415619542e+00 2.080153614694704611e+00 9.741389815614841519e-01 1.180922494501354218e+09 8.487174590618899117e+00 3.719702158013918347e-01 7.078488006341121519e-01 1.243094691772414606e+00 5.899710056958275217e+00 2.350860547092737188e-02 8.003346763391416818e-01 -5.835402999999999884e+04
2.508307761164704885e+00 2.298405293276069461e+00 1.000970241545473094e+00 1.180922494501594067e+09 8.675062053740139945e+00 1.350126425366427463e-01 9.355193617875646739e-01 2.547359844943529072e+00 6.290831529063136252e+00 5.662707190054464546e-01 2.749054587159801555e-01 -5.835398000000000320e+04
4.775746013369102982e+00 2.124544476284521366e+00 4.803756922877505109e-01 1.180922494499984741e+09 8.651718801869344944e+00 2.876327968127793677e-01 -4.113072014608793459e-01 2.039015612164813973e+00 5.628266749205351971e+00 3.174162057002206105e-01 4.680284684107269833e-01 -5.835397000000000116e+04
3.084426145786752227e-01 3.110562040477277135e-01 1.135470804292130875e+00 1.180922494491438627e+09 8.695206522261532456e+00 1.540113655080540267e-01 4.962117171639610635e-01 1.942003124362507716e-01 5.183456999204008042e+00 5.152895739911809159e-01 6.208665353397460063e-01 -5.835391999999999825e+04
2.300383049663337953e+00 2.261681772137895230e+00 7.717210459605239325e-01 1.180922494500508308e+09 8.671636353266016783e+00 1.435822214999746826e-01 -7.987593645411298349e-01 1.334229270140876444e+00 5.999186534502996437e+00 5.609971340192827505e-01 1.909011468706711678e-02 -5.835391999999999825e+04
3.418918274889006348e+00 2.011635800931459883e+00 1.117316814764287569e+00 1.180922494501545906e+09 8.536341673195742885e+00 2.943226996513685356e-01 8.264812684101597862e-01 9.111808143447708286e-02 6.060269331306171736e+00 4.076170157996907850e-01 -2.324061714111640975e-01 -5.835391000000000349e+04
1.108548613578227204e+00 2.372217053099190842e+00 9.450700424535118938e-01 1.180922494503413916e+09 8.541746994258950565e+00 2.348010519481660285e-01 -8.932625760092404166e-01 2.187067727810797724e+00 6.298884781524363596e+00 4.066343530189797661e-01 -2.053903540136885197e-02 -5.835383999999999651e+04
3.480118180165667319e+00 1.945363695385867064e+00 1.867065994206003887e-01 1.180922494494109392e+09 8.500011408093660847e+00 1.980744921853192508e-01 -7.068054503133988087e-01 1.717908266098950198e+00 5.223306406012881986e+00 4.697792532931500120e-01 -3.290940408513212678e-01 -5.835383000000000175e+04
5.836223058075824532e+00 2.045367530030683056e+00 3.600805556647809769e-01 1.180922494498119116e+09 8.612931816019877118e+00 3.052383153700546914e-01 -9.402657348117230418e-01 2.772401515322160392e+00 5.677005834080579127e+00 2.563353401549363642e-01 6.591876311008968425e-01 -5.835383000000000175e+04
5.255925640855641845e+00 1.930871126713138652e+00 3.274724134934910991e-01 1.180922494495835543e+09 8.617905340312537632e+00 2.266190828111940003e-01 -6.073637491991719095e-01 2.374470011668313063e+00 5.384305739720929296e+00 5.656195838058759584e-01 -7.393852818729220733e-01 -5.835380000000000291e+04
5.479687442132699537e+00 2.235204793137893109e+00 9.100422633433090658e-01 1.180922494502840281e+09 8.676129070080605743e+00 2.540891066887438487e-01 8.181007947236885736e-01 1.148626151950942420e+00 6.073064323950881693e+00 4.755789770261081850e-01 -1.574774602855216199e-01 -5.835376000000000204e+04
2.246754121132705784e+00 2.263044886812641376e+00 9.412948043688066369e-01 1.180922494502383232e+09 8.515768984255753793e+00 2.326977317559037750e-01 -9.509187790642659177e-01 4.309392167594308098e-01 6.299949956113536587e+00 3.529179267668446363e-01 1.971203483129960465e-01 -5.835375000000000000e+04
6.000417743043014340e+00 2.184141930383291186e+00 6.838043304559576763e-01 1.180922494502053261e+09 8.674218194595589182e+00 3.329541668810606092e-01 -8.869927352889322991e-01 2.685913037504333634e+00 6.096405978905043987e+00 3.435484784714704087e-01 2.252392537089317748e-01 -5.835372000000000116e+04
3.961687094302048240e-01 2.031132779569477353e+00 9.207073348957280912e-01 1.180922494501216888e+09 8.523080950980586934e+00 2.950223636834378715e-01 8.667303525143440490e-01 2.757502232788250573e+00 5.979010961000831514e+00 2.792884645927992682e-01 2.508299822674556756e-01 -5.835372000000000116e+04
3.049795889697246132e+00 2.172064696647829418e+00 7.786341485983326871e-01 1.180922494502189159e+09 8.570489748770780736e+00 3.661088898596662200e-01 -7.119728985593287707e-01 3.071410492548309001e+00 6.114238724546474657e+00 2.184829064266551879e-01 3.573922712581263927e-01 -5.835370999999999913e+04
4.058416303816135162e+00 1.918716668367479672e+00 1.229586584642250013e+00 1.180922494501352310e+09 8.520095046938831018e+00 3.026020797749868207e-01 7.577071339735844679e-01 2.015086180990798503e+00 5.964703175645668765e+00 3.560354195751988526e-01 -2.135376792177762773e-01 -5.835369000000000233e+04
2.859250868156210323e+00 2.167285006993908691e+00 6.349609139343446174e-01 1.180922494501263857e+09 8.618005474862242110e+00 1.672251730598151576e-01 -7.996580375495797588e-01 7.955587564586323879e-01 6.010498185795756676e+00 5.538648057493754662e-01 -2.448471380308325784e-01 -5.835368000000000029e+04
3.865758119199116383e+00 2.221934138149994631e+00 1.036093820570253010e+00 1.180922494502676487e+09 8.669810845223695495e+00 2.783192870742580705e-01 6.829895885134509292e-01 1.890368825799058072e-01 5.864579287567036836e+00 5.156462821404119712e-01 -3.931294083528054095e-01 -5.835362999999999738e+04
4.241570701883886407e+00 2.197603243659191907e+00 5.627939349839535810e-01 1.180922494499627590e+09 8.511451647882607219e+00 1.991407528697454188e-01 -9.062688958448765764e-01 3.020718416220963931e+00 5.859521121861117621e+00 4.004841816626746875e-01 2.031469236295268543e-01 -5.835362999999999738e+04
3.595196162989323874e+00 2.075170082666746296e+00 1.138142590226472795e+00 1.180922494501131535e+09 8.523931439577399516e+00 2.443396997765847345e-01 9.736723194278187332e-01 2.065645761221558185e+00 6.240978929528788299e+00 2.918185286635653353e-01 5.608738446917563847e-01 -5.835362999999999738e+04
3.865244605548365797e+00 2.148541842583548078e+00 7.948472402595125885e-01 1.180922494501748323e+09 8.617216775029545417e+00 2.166325906567361792e-01 8.938744663374568189e-01 2.536011779602605376e+00 6.158681783609512017e+00 5.034045565116905818e-01 -2.994254790319360038e-01 -5.835362000000000262e+04
3.421966136679680304e+00 2.222393887258930611e+00 7.525779208745678739e-01 1.180922494501615047e+09 8.490032219944252390e+00 2.457509177635885667e-01 8.183593618430267114e-01 2.637415643087873018e+00 5.947932478168070247e+00 3.580564741275630292e-01 3.474868826964960800e-02 -5.835362000000000262e+04
